PP_ID,PAYER_ID,PLAN_NAME,"PLAN_TYPECommercial,Medicare,Medicaid ","PLAN_SUB_TYPEHMO,PPO,etc ","PLAN_CATEGORYIndividual,Group,Small Group, Large Group, Employee Based, etc ",STATE_NAME,Mailing_Address1- ,Mailing_Address2,Mailing_City ,Mailing_State ,Mailing_Zip ,MAIN_FAX ,Main_Phone,Prior Authorization_FAX ,CLAIMS_PHONE ,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-001),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-001),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-001),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-001),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-001),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-001),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-001),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-004),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage 3 (PPO) (H4036-034-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (PPO) (H4036-036-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Kidney Care (HMO-POS C-SNP) (H9525-011-000),Medicare Advantage,HMO-POS C-SNP,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (HMO-POS) (H9525-013-001),Medicare Advantage,HMO-POS ,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
,Anthem,Anthem Medicare Advantage (Regional PPO) (R5941-016-000),Medicare Advantage,PPO,Individual,Kentucky,P.O. Box 105557,,Atlanta,Georgia,30348,1-800-964-3627,1-855-661-2028,1-844-290-7591,1-800-964-3627,
