Payer_ID,Payer_Name,State_Name,Mailing_Address1,Mailing_Address2,Mailing_City,Mailing_State,Mailing_Zip,FAX,Main_Phone,BV_Phone,Claims_Phone,
,AARP,Oregon,4550 Kruse Way,Suite 125,Lake Oswego,Oregon,97035,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,Pennsylvania,6022 Blue Circle Drive,,Minnetonka,Minnesota,55343,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,Rhode Island,475 Kilvert St.,Suite 310,Warwick,Rhode Island,2886,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,South Carolina,P.O. Box 740796,,Atlanta,Georgia,30374,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,South Dakota,P.O. Box 241029,,St. Paul,Minnesota,55124-7019,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,Tennessee,3175 Lenox Park Blvd.,,Memphis,Tennessee,38115,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,Texas,P.O. Box 241029,,St. Paul,Minnesota,55124-7019,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,Utah,12921 S Vista Station Blvd,Suite 200,Draper,Utah,84020,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,Vermont,950 Winter St.,Suite 1700,Waltham,Massachusetts,02451,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,Virginia,12018 Sunrise Valley Drive,Suite 100,Reston,Virginia,20191,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,Washington,4550 Kruse Way,Suite 125,Lake Oswego,Oregon,97035,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,West Virginia,12018 Sunrise Valley Drive,Suite 100,Reston,Virginia,20191,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,Wisconsin,P.O. Box 241029,,St. Paul,Minnesota,55124-7019,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,Wyoming,169 Inverness Drive West,Suite 400,Englewood,Colorado,80112,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,Puerto Rico,9700 Health Care Lane,,Minnetonka,Minnesota,55343,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,AARP,U.S. Virgin Islands,9700 Health Care Lane,,Minnetonka,Minnesota,55343,1-888-899-1681,1-800-711-4555,1-888-687-2277,1-888-980-8728,
,Absolute Total Care,South Carolina,100 Center Point Circle,Suite 100,Columbia,South Carolina,29210,1-866-912-3610,1-866-433-6041,1-866-433-6041,1-866-433-6041,
,Alameda Alliance Health Plan,California,1240 South Loop Road,,Alameda,California,94502,1-877-747-4507,1-510-747-4500,1-877-932-2738, 1-510-747-4510 ,
,AllCare Health Plan Oregon,Oregon,1701 NE 7th Street,,Grants Pass,Oregon,97526,1-541-471-3784,1-888-460-0185,1-888-460-0185,1-888-460-0185,
,Allina Health Aetna,Minnesota,PO Box 43,,Minneapolis,Minnesota,55440,1-612-262-3625,1-888-425-5462,1-800-343-9264,1-888-425-5462,
,Aloha Care,Hawaii,1357 Kapi`olani Blvd,Suite G101,Honolulu,Hawaii,96814,1-808-973-0726,1-808-973-0712 ,1-877-973-0712,1-808-973-0712,
,AmeriChoice of New Jersey (Medicaid)      ,New Jersey,P.O. Box 5250,,Kingston,New York,12402-5250,1-844-509-9863,1-833-262-1726,1-800-941-4647,1-800-454-3730,
,AmeriHealth Caritas,Delaware,3875 West Chester Pike,,Newtown Square,Pennsylvania,19073,1-855-396-5780,1-844-211-0966,1-844-211-0966,1-855-707-5818,
,AmeriHealth Caritas,Florida,3875 West Chester Pike,,Newtown Square,Pennsylvania,19073,1-877-759-6233,1-855-355-9800,1-888-756-0004,1-855-355-9800,
,AmeriHealth Caritas,Louisiana,3875 West Chester Pike,,Newtown Square,Pennsylvania,19073,1-866-428-1442,1-888-756-0004,1-888-756-0004,1-888-756-0004,
,AmeriHealth Caritas,Michigan,3875 West Chester Pike,,Newtown Square,Pennsylvania,19073,1-855-822-9400,1-888-667-0318,1-800-228-8554,1-888-667-0318,
,AmeriHealth Caritas,New Hampshire,3875 West Chester Pike,,Newtown Square,Pennsylvania,19073,1-833-469-2264,1-833-704-1177,1-833-704-1177,1-833-704-1177,
,AmeriHealth Caritas,North Carolina,3875 West Chester Pike,,Newtown Square,Pennsylvania,19073,1-833-380-9005,1-888-738-0004,1-855-375-8811,1-888-738-0004,
,AmeriHealth Caritas,Ohio,3875 West Chester Pike,,Newtown Square,Pennsylvania,19073,1-833-907-2710,1-833-711-0773,1-833-764-7700,1-833-711-0773,
,AmeriHealth Caritas,Pennsylvania,3875 West Chester Pike,,Newtown Square,Pennsylvania,19073,1-866-755-9949,1-888-991-7200,1-888-991-7200,1-800-521-6007,
,AmeriHealth Caritas,South Carolina,3875 West Chester Pike,,Newtown Square,Pennsylvania,19073,1-888-632-9798,1-855-735-4398,1-888-276-2020,1-855-735-4398,
,AmeriHealth Caritas,"Washington, D.C.",3875 West Chester Pike,,Newtown Square,Pennsylvania,19073,1-202-408-1277,1-800-408-7511,1-800-408-7511,1-800-408-7511,
,Amida Care,New York,P.O. Box 21455,,Eagan,Minnesota,55121,1-646-786-1802 ,1-800-556-0689,1-800-556-0689,1-800-556-0674,
,ArchCare,New York,205 Lexington Avenue,,New York,New York,10016,1-646-762-7670,1-646-633-4700,1-800-373-3177,1-844-760-1871,
,Arizona Complete Health,Arizona,P.O. Box 9010,,Farmington,Missouri,63640-9010,1-866-388-2247,1-888-788-4408,1-888-788-4408,1-866-796-0542,
,Arkansas Health & Wellness,Arkansas,P.O. Box 3060,,Farmington,Missouri,63640-3822,1-855-565-9518,1-877-617-0390,1-877-617-0390,1-866-282-6280,
,Aspire Health Plan,California,P.O. Box 5490,,Salem,Oregon,97304,1-831-574-4939,1-855-570-1600,1-877-617-0390,1-855-570-1600,
,Aspirus Health Plan,wisconsin,1900 Westwood Dr,,Wausau,wisconsin,54401,1-715-787-7322,1-866-631-5404,1-866-631-8583,1-800-282-4548,
,Asuris Northwest Health,Washington,PO Box 1106,,Lewiston ,Idaho,83501,1-800-884-4282,1-800-643-5918,1-844-765-6825, 1-800-643-5918 ,
,Atrio Health Plans,Nevada,2270 NW Aviation Drive,Suite 3,Roseburg,Oregon,97470,1-866-339-8751,1-877-672-8620,1-877-672-8620,1-877-672-8620,
,Atrio Health Plans,Oregon,2270 NW Aviation Drive,Suite 3,Roseburg,Oregon,97470,1-866-339-8751,1-877-672-8620,1-877-672-8620,1-877-672-8620,
,Avera Health Plans,South Dakota,5300 S. Broadband Lane,,Sioux Falls,South Dakota,57108,1-605-322-4545,1-888-322-2115,1-888-322-2115,1-833-964-0711,
,BayCare Health Plans,Florida,PO Box 30764,,Tampa,Florida,33630,1-727-519-1359,1-800-229-2273,1-866-509-5396,1-866-509-5396,
,Blue Advantage Administrators of Arkansas,Arkansas,P.O. Box 1460,,Little Rock,Arkansas,72203,1-501-378-3399,1-888-872-2531,1-888-872-2531,1-888-872-2531,
,BlueChoice HealthPlan South Carolina Medicaid,South Carolina,P.O. Box 6170,,Columbia,South Carolina,29260-6170,1- 803-714-6443,1-888-842-3620,1-866-781-5094,1-866-773-7634,
,bridgespan,Idaho,P.O. Box 1106,,Lewiston,Idaho,83501-1106,1-800-884-4282,1-855-857-9944,1-800-562-1011,1-855-857-9944,
,bridgespan,Oregon,P.O. Box 1106,,Lewiston,Idaho,83501-1106,1-800-884-4282,1-855-857-9944,1-800-562-1011,1-855-857-9944,
,bridgespan,Utah,P.O. Box 1106,,Lewiston,Idaho,83501-1106,1-800-884-4282,1-855-857-9944,1-800-562-1011,1-855-857-9944,
,bridgespan,Washington,P.O. Box 1106,,Lewiston,Idaho,83501-1106,1-800-884-4282,1-855-857-9944,1-800-562-1011,1-855-857-9944,
,Buckeye Health Plan,Ohio,4349 Easton Way,Suite 120,Columbus,Ohio,43219,1-866-296-8731,1-866-786-0482,1-866-246-4358,1-877-730-2117,
,C and O Employeesâ€™ Hospital Association Plan    ,Virginia,427 E Ridgeway Street,,Clifton Forge,Virginia,24422,1-540-862-3552,1-800-679-9135,1-800-679-9135,1-800-679-9135,
,California Physicians Service (Blue Shield of California),California,P.O.Box 272540,,Chico,California,95927-2540,1-916-350-8860,1-800-541-6652,1-866-346-7198,1-800-468-9935,
,Capital Blue Cross,Pennsylvania,P.O. Box 211457,,Eagan,Minnesota,55121-3057,1-717-541-6915,1-717-541-7000,1-800-779-6962,1-717-541-7000,
,Capital District Physicians Health Plan,New York,6 Wellness Way,,Latham,New York,12110,1-518-641-5007,1-888-258-0477,1-888-258-0477,1-800-926-7520,
,Capital Health Plan,Florida,P.O. Box 15349 ,,Tallahassee,Florida,32317-5349,1-850-523-7261,1-850-383-3311,1-877-247-6512,1-850-383-3311,
,CareOregon,Oregon,315 SW Fifth Ave,,Portland,Oregon,97204,1-503-416-1478,1-503-416-4100,1-888-788-9821,1-503-416-1444,
,CarePlus Health Plans Florida,Florida,P.O. Box 14168,,Lexington,Kentucky,40512-4168,1-855-819-8679,1-800-794-5907,1-866-567-8129,1-866-313-7587,
,Carolina Complete Health,North Carolina,1701 North Graham St,Suite 101,Charlotte,North Carolina,28206,1-833-318-7256,1-833-552-3876,1-888-277-5773,1-833-552-3876,
,Celtic Insurance Company,Alabama,7027 Old Madison Pike,Suite 108,Huntsville,Alabama,35806,1-866-388-1769,1-800-442-1623 ,1-800-477-7870,1-800-442-1623,
,Celtic Insurance Company,Illinois,PO Box 733,,Elk Grove Village,Illinois,60009-0733,1-833-954-2561,1-866-606-3700,1-855-745-5507,1-866-606-3700,
,CenCal,California,10181 Scripps Gateway Ct.,,San Diego,California,92131,1-805-692-1684,1-805-562-1676,1-877-814-1861,1-805-562-1083,
,Central California Alliance for Health,California,P.O. Box 660015,,Scotts Valley,California,95067-0015,1-831-430-5852,1-800-700-3874,1-877-814-1861,"	1-831-430-5503",
,Central health medicare plan,"	California",PO Box 14244,,Orange,California,92863,1-626-388-2361,1-866-314-2427,1-866-314-2427,1-866-409-2935,
,CHRISTUS Health Advantage Louisiana,Texas,5101 N. O'Connor Blvd,,Irving,Texas ,75039,1-844-282-3100,1-469-282-3012,1-855-624-8968,1-844-282-3025,
,CHRISTUS Health Advantage Louisiana,Louisiana,5101 N. O'Connor Blvd,,Irving,Texas ,75039,1-844-282-3100,1-469-282-3012,1-855-624-8968,1-844-282-3025,
,CHRISTUS Health Advantage Louisiana,New Mexico,5101 N. O'Connor Blvd,,Irving,Texas ,75039,1-844-282-3100,1-469-282-3012,1-855-624-8968,1-844-282-3025,
,Clear Health Alliance,Florida,9250 W. Flagler St, Suite 600 ,Miami,Florida,33174-9925,1-844-406-2398,1-800-378-0323,1-844-406-2398,1-844-405-4296,
,Clear Spring Health,Colorado,PO Box 981731,,El Paso,Texas,79998-1731,1-866-613-0157,1-844-824-2014,1-877-364-4566,1-833-988-1607,
,Clear Spring Health,Georgia,PO Box 981731,,El Paso,Texas,79998-1731,1-866-613-0157,1-844-824-2014,1-877-364-4566,1-833-988-1607,
,Clear Spring Health,Illinois,PO Box 981731,,El Paso,Texas,79998-1731,1-866-611-1957,1-844-254-9491,1-877-364-4566,1-833-988-1607,
,Clever Care Health Plan,California,7711 Center Ave,Suite 100,Huntington Beach,California,92647,1-657-210-6635,1-833-388-8168 ,1-800-997-2199,1-833-388-8168,
,Colorado Access,Colorado,11100 E Bethany Dr,,Aurora,Colorado,80014,1-303-751-9006,1-800-511-5010,1-888-222-1222,1-800-511-5010,
,Common Ground Healthcare Cooperative,Wisconsin,300 N Executive Drive, Suite 300,Brookfield,Wisconsin,53005,1-262-754-9690,1-877-514-2442,1-888-841-8436,1-877-514-2442,
,Community Health Group        ,California,PO Box 210157,,Chula Vista,California,91921,1-619-382-1214,1-619-422-0422,1-800-224-7766,1-619-240-8933,
,Community Health Plan of Washington,Washington,1111 Third Ave,Suite 400,Seattle,Washington,98101,1-206-652-7050,1-800-440-1561,1‑800‑440‑1561,1-800-440-1561,
,CommunityCare,Oklahoma,P.O. Box 3327,,Tulsa,Oklahoma,74101-3327,1-918-594-5260,1-918-594-5200,1‑877‑650‑0022,1-918-594-5242,
,Compass Rose Benefits Group,All States,P.O. BOX 8095,,Wausau,wisconsin,54402,1-888-971-4313,1-866-368-7227,1‑833‑747‑2677,1-888-438-9135,
,ConnectiCare,Connecticut,P.O. Box 75159,,Chicago,Illinois,60675-5159,1-860-674-7035,1-860-745-5700,1‑855‑243‑8100,1-800-828-3407,
,Contra Costa Health,California,595 Center Ave Ste 100,,Martinez,California,94553,1-925-313-6047,1-877-661-6230,1‑866‑901‑2324,1-877-661-6230,
,Coordinated Care Corporation,Washington,1145 Broadway,Suite 700,Tacoma,Washington,98402,1-877-644-4602,1-877-644-4613,1‑800‑992‑2279,1-877-644-4613,
,CountyCare Health Plan,Illinois,P.O. Box 211592 ,,Eagan,Minnesota,55121-2892 ,1-312-548-9940,1-312-864-8200,1‑708‑403‑4536,1-312-864-8200,
,Cox HealthPlans,Missouri ,P.O. Box 5750,,Springfield,Missouri ,65801-5750,1-417-269-2925,1-417-269-2900,1‑877‑650‑1811,1-800-205-7665,
,Culinary Health Fund        ,Nevada,960 W Craig Rd,,North Las Vegas,Nevada ,89032,1-702-735-1649,1-702-251-8000,1‑800‑343‑1167,1-702-733-9938,
,Curative,Florida,P.O. Box 1786,,Austin,Texas ,78767,1-877-453-5797,1-855-428-7284,1‑844‑842‑4481,1-855-414-1083,
,Curative,Texas,P.O. Box 1786,,Austin,Texas ,78767,1-877-453-5797,1-855-428-7284,1‑844‑842‑4481,1-855-414-1083,
,Curative,Georgia,P.O. Box 1786,,Austin,Texas ,78767,1-877-453-5797,1-855-428-7284,1‑844‑842‑4481,1-855-414-1083,
,Curative,Maryland,P.O. Box 1786,,Austin,Texas ,78767,1-877-453-5797,1-855-428-7284,1‑844‑842‑4481,1-855-414-1083,
,Delaware First Health,Delaware,750 Prides Crossing,Suite 200,Newark,Delaware,19713,1-833-967-0502,1-877-236-1341,1‑877‑236‑1341,1-877-236-1341,
,Devoted Health,Alabama,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Arizona,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,colorado,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Florida,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Georgia,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Hawaii,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Indiana,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Kentucky,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Louisiana,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Mississippi,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Missouri,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Nebraska,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,New Mexico,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Ohio,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Oklahoma,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Oregon,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Pennsylvania,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Tennessee,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Devoted Health,Virginia,PO Box 211524,,Eagan,Minnesota,55121,1-877-234-9988,1-800-338-6833,1‑800‑338‑6833,1-877-762-3515,
,Directors Guild of America (DGA),California,5055 Wilshire Boulevard,Suite 600,Los Angeles,California,90036,1-800-421-4173,1-800-421-4173,1-800‑421‑4173,1-800-421-4173,
,Directors Guild of America (DGA),New York,5055 Wilshire Boulevard,Suite 600,Los Angeles,California,90036,1-800-421-4173,1-800-421-4173,1-800‑421‑4173,1-800-421-4173,
,Driscoll Children's Health Plan,Texas,4525 Ayers Street,,Corpus Christi,Texas ,78415,1-877-324-7543,1-866-741-5650,1‑877‑324‑7543,1-877-324-3627,
,El Paso First Health Plans,Texas,P.O. Box 971100,,El Paso,Texas,79997-1100,1-915-532-2286,1-915-532-3778,1‑877‑532‑3778,1-915-532-3778,
,Elderplan,New York,55 Water Street,46th Floor,New York,New York,10041,1-718-759-3643,1-800-353-3765,1‑800‑353‑3765,1-800-353-3765,
,Empower Healthcare Solutions,Arkansas,P.O. BOX 211446,,Eagan,Minnesota,55121,1-866-546-0484,1-866-261-1286,1‑866‑261‑1286,1-855-429-1028,
,Essence Healthcare,Illinois ,PO Box 5907,,Troy,Michigan,48007,1-888-480-2577,1-866-597-9560,1‑866‑597‑9560,1-866-597-9560,
,Essence Healthcare,Arkansas,PO Box 5907,,Troy,Michigan,48007,1-888-480-2577,1-866-597-9560,1‑866‑597‑9560,1-866-597-9560,
,Essence Healthcare,Missouri,PO Box 5907,,Troy,Michigan,48007,1-888-480-2577,1-866-597-9560,1‑866‑597‑9560,1-866-597-9560,
,Essence Healthcare,Kentucky,PO Box 5907,,Troy,Michigan,48007,1-888-480-2577,1-866-597-9560,1‑866‑597‑9560,1-866-597-9560,
,Excellus Blue Cross Blue Shield,New York,P.O. Box 21146,,Eagan,Minnesota,55121,1-800-956-2397,"	1-800-499-1275",1‑800‑499‑1275,"	1-800-499-1275",
,Fallon Health,Massachusetts,1 Mercantile St,Ste. 400,Worcester,Massachusetts,1600,1-508-368-9700,1-800-868-5200,1‑800‑868‑5200,1-866-275-3247,
,First Carolina Care        ,North Carolina,1930 N. Poplar St,Suite 21,Southern Pines,North Carolina,28387,1-217-902-9708,1-800-322-7451,1‑800‑481‑1092,1-800-574-8556,
,Florida Health Care Plans,Florida,2450 Mason Avenue,,Daytona Beach,Florida,32114,1-386-676-7149,1-800-352-9824,1‑877‑615‑4022,1-386-615-5010,
,Freedom Health Medicare Advantage,Florida,P.O. Box 151348,,Tampa,Florida,33684,1-813-506-6150,1-800-401-2740,1‑800‑401‑2740,1-800-401-2740,
,GlobalHealth Oklahoma,Oklahoma,PO Box 2328,,Oklahoma City,Oklahoma,73101-2328,1-405-280-5398,1-844-280-5555,1-844-280‑5555,1-405-280-5600,
,Gold coast health plan,California,711 E. Daily Drive,Suite 106,Camarillo,California,93010,1-415-437-8329,1-888-301-1228,1‑888‑301‑1228,1-888-301-1228,
,Gold Kidney Health Plan,Florida,P.O. Box 285,,Portsmouth,New Hampshire,3802,1-866-580-0122,1-844-294-6535,1‑844‑294‑6535,1-480-716-7555,
,Gold Kidney Health Plan,Arizona,P.O. Box 285,,Portsmouth,New Hampshire,3802,1-866-580-0122,1-844-294-6535,1‑844‑294‑6535,1-480-716-7555,
,Group Health Co-Operative of South Central Wisconsin,Wisconsin,1265 John Q Hammons Dr,,Madison,Wisconsin,53717-1962,1-608-831-6099,1-608-828-4853,1‑800‑605‑4327,1-608-251-4526,
,Group Health Cooperative of Eau Claire,Wisconsin,P.O. Box 3217,,Eau Claire,Wisconsin,54702-3217,1-715-836-7683 ,1-888-203-7770,1‑888 203‑7770,1-715-552-4333,
,Harvard Pilgrim Health Care,Massachusetts,1 Wellness Way,,Canton,Massachusetts,02021-1166,1-781-848-7020,1-781-263-6000,1‑888‑333‑4742,1-888-333-4742,
,Harvard Pilgrim Health Care,Maine,1 Wellness Way,,Canton,Massachusetts,02021-1166,1-207-756-6381,1-207-756-6300,1‑888‑333‑4742,1-207-893-2733,
,Harvard Pilgrim Health Care,New Hampshire,1 Wellness Way,,Canton,Massachusetts,02021-1166,1-603-271-1406,1-800-333-4742,1‑888‑333‑4742,1-888-609-0692,
,Hawaii Medical Assurance Assoc (HMAA)      ,Hawaii,P.O. Box 32580,,Honolulu,Hawaii,96803-2580,1-808-591-0463,1-800-621-6998,1‑888‑941‑4622,1-888-941-4622,
,Health Choice Oklahoma,Oklahoma,P.O. Box 30016,,Pittsburgh,Pennsylvania,15222-0330,1-405-949-5459,1-800-323-4314,1-800‑323‑4314,1-800-323-4314,
,Health Choice Utah,Utah,PO Box 45900,,Salt Lake City,Utah,84145,1-801-538-4395,1-877-358-8797,1‑877‑358‑8797,1-877-358-8797,
,Health First Colorado Medicaid,Colorado,303 E. 17th Avenue,Suite 1100,Denver,Colorado,80203,1-303-866-4411,1-800-221-3943,1‑800‑221‑3943,1-833-468-0362,
,Health First Health Plans,Florida,6450 US Hwy 1,,Rockledge,Florida,32955,1-321-434-4113,1-321-434-4300,1‑800‑716‑7737,1-321-434-4300,
,Health Net,California,PO Box 9030,,Farmington,Missouri,63640-9030,1-800-281-2999,1-800-675-6110,1‑800‑675‑6110,1-800-977-3568,
,Health Net,Oregon,PO Box 9030,,Farmington,Missouri,63640-9030,1-800-378-0323,1-888-802-7001,1‑800‑675‑6110,1-888-445-8913,
,Health New England Medicare Advantage,Connecticut,One Monarch Place,Suite 1500,Springfield,Massachusetts,01144 - 1500,1-833-854-3579,1-800-842-4464,1‑877‑443‑3314,1-860-728-1100,
,Health New England Medicare Advantage,Massachusetts,One Monarch Place,Suite 1500,Springfield,Massachusetts,01144 - 1500,1-413-233-2655,1-800-842-4464,1‑877‑443‑3314,1-800-842-4464,
,Health Plan of Nevada,Nevada,P.O. Box 15645,,Las Vegas,Nevada,89114-5645,1-702-240-6281,1-800-777-1840,1‑800‑777‑1840,1-800-777-1840,
,‍Health Plan of San Joaquin,California,P.O. Box 30490,,Stockton,California,95213-30490,1-209-942-6305,1-209-942-6320,1‑888‑936‑7526,1-209-942-6320,
,Health Plan of San Mateo      ,California,801 Gateway Blvd,Suite 100,South San Francisco,California,94080,1-650-616-0060,1-650-616-0050,1‑800‑750‑4776,1-650-616-2106,
,HEALTH SERVICES CHILDREN SPECIAL NEEDS      ,Districts of Columbia,1101 Vermont Avenue,Suite 1200,"Washington, DC ",Districts of Columbia,20005,1-202-467-0978,1-202-467-2737,1‑866‑937‑4549,1-202-467-2737,
,HealthTeam Advantage,North Carolina,5815 Samet Dr,Suite 107,High Point,New Jersey,27265,1-888-965-1964,1-888-965-1965,1‑888‑965‑1965,1-844-806-8217,
,HEALTHY BLUE LOUISIANA,Louisiana,P.O. Box 61010 ,,Virginia Beach,Virginia,23466-1010,1-800-964-3627,1-844-521-6941,1‑844‑521‑6941,1-844-521-6942,
,Healthy Blue Missouri,Missouri ,P.O. Box 61010,,Virginia Beach,Virginia,23466-1010,1-888-670-7260,1-833-388-1407,1-833‑388‑1407,"	1-833-405-9086",
,Hennepin Health,Minnesota,300 South Sixth Street ,MC 604,Minneapolis,Minnesota,55487-0604,1-612-632-8618,1-612-596-1036,1-800‑647‑0550,1-612-596-1036,
,Hometown Health Plan,Nevada,10315 Professional Circle,,Reno,Nevada,89521,1-775-982-3741,1-775-982-3232,1‑800‑336‑0123,1-775-982-3232,
,Horizon Blue Cross Blue Shield,New Jersey,PO Box 820,,Newark,New Jersey,7101,1-973-466-4320,1-800-355-2583,1‑800‑355‑2583,1-800-355-2583,
,iCare (Independent Care Health Plan)      ,Wisconsin,1555 N. RiverCenter Drive,Suite 206,Milwaukee,Wisconsin,53212,1-414-231-1094,1-800-777-4376,1‑800‑777‑4376,1-800-356-0092,
,Independence Blue Cross,Pennsylvania,1901 Market Street,,Philadelphia,Pennsylvania,9103-1480,1-215-784-0672,1-800-275-2583,1‑800‑275‑2583,1-800-275-2583,
,‍Independent Health,New York,P.O. Box 9066,,Buffalo,New York,14231,1-716-635-3820  ,1-716-250-4401  ,1‑716‑250‑4401,1-716-250-4401  ,
,Inland Empire Health,California ,10801 Sixth St,,Rancho Cucamonga,California ,91730,1-858-790-7100,1-800-440-4347,1‑716‑250‑4401,1-909-890-2054,
,Iowa Total Care,Iowa,1080 Jordan Creek Parkway,Suite 400 ,South West Des Moines,Iowa,50266,1-833-257-8327,1-833-404-1061,1‑833‑404‑1061,1-833-404-1061,
,Iron Road Healthcare(UPREHS),All states,PO Box 161020,,Salt Lake City,Utah,84116,1-801-595-4399,1-800-547-0421,1‑800‑547‑0421,1-800-547-0421,
,Itasca Medical Care (IMCare) ,Minnesota,1219 SE 2nd Avenue,,Grand Rapids,Minnesota,55744,1-218-327-5545,1-218-327-6188,1‑800‑843‑9536,1-218-327-6188,
,IU Health Plans,Indianapolis,950 N. Meridian St,Suite 400,Indianapolis,Indianapolis,46204-1202,1-317-962-6219,1-866-895-5975,1-800‑455‑9776,1-800-455-9776,
,Jefferson Health Plans,New Jersey,P.O. Box 211123,,Eagan,Minnesota,55121,1-215-991-4105,1-833-422-4690,1‑833‑422‑4690,1-866-901-8000,
,Jefferson Health Plans,Pennsylvania,P.O. Box 211123,,Eagan,Minnesota,55121,1-215-991-4105,1-833-422-4690,1‑833‑422‑4690,1-866-901-8000,
,Johns Hopkins Health Plans,Maryland,7231 Parkway Drive,Suite 100,Hanover,Maryland,21076,1-410-424-4528,1-410-424-4895,1-877‑293‑4998,1-844-697-4071,
,Johns Hopkins Health Plans,Delaware,7231 Parkway Drive,Suite 100,Hanover,Maryland,21076,1-410-424-4528,1-410-424-4895,1-877‑293‑4998,1-844-697-4071,
,Johns Hopkins Health Plans,Districts of Columbia,7231 Parkway Drive,Suite 100,Hanover,Maryland,21076,1-410-424-4528,1-410-424-4895,1-877‑293‑4998,1-844-697-4071,
,Johns Hopkins Health Plans,Pennsylvania,7231 Parkway Drive,Suite 100,Hanover,Maryland,21076,1-410-424-4528,1-410-424-4895,1-877‑293‑4998,1-844-697-4071,
,Johns Hopkins Health Plans,Virginia,7231 Parkway Drive,Suite 100,Hanover,Maryland,21076,1-410-424-4528,1-410-424-4895,1-877‑293‑4998,1-844-697-4071,
,Johns Hopkins Health Plans,West Virginia,7231 Parkway Drive,Suite 100,Hanover,Maryland,21076,1-410-424-4528,1-410-424-4895,1-877‑293‑4998,1-844-697-4071,
,KelseyCare Advantage,Texas,11511 Shadow Creek Pkwy,,Pearland,Texas,77584,1-713-442-9536,1-713-442-2273,1‑866‑535‑8343,1-866-535-8343,
,Kern County Health&Wellness,California,2900 Buck Owens Blvd,,Bakersfield,California,93308,1-661-868-3110,1-661-868-3182,1-661-868-3182,1-855-308-5547,
